numero_declaration,date_declaration,date_envoi_mail_info,date_envoi_mail_relance,date_prorogation,statut_actif,date_desactivation,id_declarant,guid,Civilite_declarant,nom_declarant,prenom_declarant,adresse_mail_declarant,adresse_declarant,cp_declarant,ville_declarant,Pays_declarant,societe_declarant,numero_siret_declarant,id_declaration,id_demande_guichet,compte_parisien,Type_residence,totalite_local,numero_voirie,indice_repetition,adresse_meuble,gps_meuble,id_poi_adresse_meuble,cp_meuble,etage,batiment,escalier,numero_appart,numero_invariant,nombre_pieces,nombre_lits,partie_local,date_classement,Niveau_classement,autre_reconnaissance,code_rivoli,adresseNormalise,Identification_parcelle,Quartier,IDBA
7510103421857,26/10/2023,10/4/2023,,,True,,451,747389-xxxx-yyyy-zzzz-5758,Monsieur,Nom899,Prénom2816,email4905@test.com,29 Rue Fictive,75761,Paris,France,,,808013,512116,False,Principale,False,51,,69 Rue Imaginaire,,,75829,1,,,6,,4,5,True,,3 étoiles,,3611,81 Avenue Virtuelle,751085XX7964,9,34485
7510189644946,9/8/2023,7/1/2023,,,True,,1328,272866-xxxx-yyyy-zzzz-8077,Madame,Nom1672,Prénom3276,email2950@test.com,4 Rue Fictive,75712,Paris,France,,,151864,809036,True,Location,False,20,,29 Rue Imaginaire,,,75520,4,,,4,,5,5,True,,5 étoiles,,4319,23 Avenue Virtuelle,751019XX3264,1,81209
7510128456945,6/10/2023,8/2/2023,,,True,,2039,162352-xxxx-yyyy-zzzz-7762,Madame,Nom4720,Prénom1576,email700@test.com,15 Rue Fictive,75965,Paris,France,,,916064,557163,True,Location,False,59,,54 Rue Imaginaire,,,75114,2,,,10,,3,3,True,,3 étoiles,,3553,14 Avenue Virtuelle,751020XX9238,16,32934
7510115554535,11/12/2023,15/3/2023,,,False,,24,997872-xxxx-yyyy-zzzz-2921,Madame,Nom4303,Prénom4250,email1422@test.com,94 Rue Fictive,75851,Paris,France,,,846205,464614,False,Location,False,36,,88 Rue Imaginaire,,,75688,6,,,9,,1,1,True,,3 étoiles,,9462,26 Avenue Virtuelle,751058XX2798,1,75248
7510180462499,1/1/2023,17/11/2023,,,False,,1910,280656-xxxx-yyyy-zzzz-2045,Madame,Nom3744,Prénom4778,email857@test.com,59 Rue Fictive,75814,Paris,France,,,197331,780050,True,Location,False,37,,75 Rue Imaginaire,,,75176,5,,,41,,5,3,False,,4 étoiles,,4036,7 Avenue Virtuelle,751076XX8969,8,11116
7510190765291,24/10/2023,4/7/2023,,,False,,2218,291323-xxxx-yyyy-zzzz-7378,Madame,Nom1064,Prénom4045,email1053@test.com,54 Rue Fictive,75494,Paris,France,,,746827,644061,False,Secondaire,False,78,,92 Rue Imaginaire,,,75362,5,,,49,,5,2,False,,3 étoiles,,5751,73 Avenue Virtuelle,751080XX4839,13,96103
7510134985455,21/7/2023,13/2/2023,,,False,,3818,815661-xxxx-yyyy-zzzz-6071,Madame,Nom3075,Prénom2656,email1629@test.com,14 Rue Fictive,75797,Paris,France,,,431300,524884,False,Secondaire,False,41,,11 Rue Imaginaire,,,75461,10,,,32,,4,4,True,,5 étoiles,,2935,78 Avenue Virtuelle,751027XX8237,13,99215
7510170510556,25/7/2023,24/11/2023,,,True,,3787,864483-xxxx-yyyy-zzzz-3105,Monsieur,Nom624,Prénom4116,email733@test.com,6 Rue Fictive,75888,Paris,France,,,856745,952384,True,Secondaire,True,99,,44 Rue Imaginaire,,,75228,5,,,43,,1,5,True,,5 étoiles,,9765,95 Avenue Virtuelle,751088XX2417,3,58918
7510133121890,1/7/2023,28/12/2023,,,True,,3156,109087-xxxx-yyyy-zzzz-3965,Monsieur,Nom3605,Prénom4926,email2609@test.com,90 Rue Fictive,75803,Paris,France,,,516040,573689,True,Location,False,81,,77 Rue Imaginaire,,,75981,5,,,11,,2,3,False,,4 étoiles,,8716,12 Avenue Virtuelle,751049XX9037,8,70943
7510118679365,8/5/2023,27/3/2023,,,False,,355,315129-xxxx-yyyy-zzzz-5032,Monsieur,Nom374,Prénom3156,email1028@test.com,65 Rue Fictive,75183,Paris,France,,,772659,220664,True,Principale,True,47,,79 Rue Imaginaire,,,75313,6,,,24,,5,2,True,,5 étoiles,,5712,98 Avenue Virtuelle,751071XX9065,1,57360
7510179048131,3/12/2023,4/4/2023,,,False,,4348,807613-xxxx-yyyy-zzzz-1819,Monsieur,Nom1074,Prénom3236,email355@test.com,4 Rue Fictive,75339,Paris,France,,,238532,973808,True,Principale,False,53,,54 Rue Imaginaire,,,75210,4,,,31,,3,2,False,,3 étoiles,,5561,26 Avenue Virtuelle,751082XX9534,3,72046
7510117193465,16/7/2023,22/10/2023,,,True,,2048,407307-xxxx-yyyy-zzzz-8464,Madame,Nom1683,Prénom3933,email2601@test.com,76 Rue Fictive,75298,Paris,France,,,727785,532285,False,Location,False,99,,31 Rue Imaginaire,,,75676,0,,,14,,3,3,False,,Non classé,,3818,16 Avenue Virtuelle,751081XX6945,8,75342
7510114750362,6/9/2023,8/5/2023,,,False,,2904,161166-xxxx-yyyy-zzzz-8543,Monsieur,Nom1523,Prénom2536,email1683@test.com,19 Rue Fictive,75939,Paris,France,,,546390,279560,True,Secondaire,False,70,,19 Rue Imaginaire,,,75069,1,,,33,,2,3,False,,Non classé,,9977,83 Avenue Virtuelle,751016XX4456,6,46556
7510105773317,17/6/2023,8/4/2023,,,True,,4356,885588-xxxx-yyyy-zzzz-3665,Monsieur,Nom4465,Prénom2798,email2408@test.com,46 Rue Fictive,75775,Paris,France,,,843269,477478,True,Secondaire,False,60,,55 Rue Imaginaire,,,75720,0,,,46,,3,4,False,,Non classé,,5386,33 Avenue Virtuelle,751013XX7671,11,88642
7510189085059,28/8/2023,10/7/2023,,,False,,3916,542216-xxxx-yyyy-zzzz-4536,Monsieur,Nom4021,Prénom4302,email1595@test.com,10 Rue Fictive,75923,Paris,France,,,384861,738808,False,Secondaire,False,25,,10 Rue Imaginaire,,,75706,3,,,7,,3,3,True,,4 étoiles,,6945,49 Avenue Virtuelle,751060XX3804,20,66458
7510135875817,15/2/2023,8/9/2023,,,True,,1852,355949-xxxx-yyyy-zzzz-3204,Madame,Nom4664,Prénom1304,email240@test.com,95 Rue Fictive,75429,Paris,France,,,132803,331967,True,Secondaire,True,38,,82 Rue Imaginaire,,,75377,8,,,16,,4,5,True,,Non classé,,1670,16 Avenue Virtuelle,751016XX9053,18,67403
7510192672497,9/6/2023,2/10/2023,,,True,,2488,730083-xxxx-yyyy-zzzz-5456,Monsieur,Nom1838,Prénom3163,email344@test.com,12 Rue Fictive,75529,Paris,France,,,307037,565148,False,Secondaire,False,84,,72 Rue Imaginaire,,,75047,2,,,4,,4,5,False,,5 étoiles,,4819,84 Avenue Virtuelle,751068XX2175,19,45029
7510107772313,23/2/2023,25/10/2023,,,True,,2505,302810-xxxx-yyyy-zzzz-3398,Monsieur,Nom4099,Prénom96,email2818@test.com,96 Rue Fictive,75402,Paris,France,,,954632,283825,True,Principale,False,25,,94 Rue Imaginaire,,,75118,4,,,47,,2,4,True,,Non classé,,7699,29 Avenue Virtuelle,751059XX9627,18,32176
7510110214304,23/3/2023,8/1/2023,,,False,,3760,255158-xxxx-yyyy-zzzz-3814,Madame,Nom356,Prénom367,email571@test.com,64 Rue Fictive,75105,Paris,France,,,350073,588133,True,Principale,True,54,,83 Rue Imaginaire,,,75336,9,,,26,,3,5,False,,5 étoiles,,3659,30 Avenue Virtuelle,751083XX6285,20,61188
7510147108364,15/11/2023,22/5/2023,,,True,,97,666600-xxxx-yyyy-zzzz-7961,Monsieur,Nom171,Prénom3543,email944@test.com,33 Rue Fictive,75994,Paris,France,,,584787,376085,False,Secondaire,False,49,,73 Rue Imaginaire,,,75148,9,,,22,,2,3,True,,4 étoiles,,5155,5 Avenue Virtuelle,751029XX9238,6,11812
7510158331400,9/10/2023,14/7/2023,,,False,,3384,503328-xxxx-yyyy-zzzz-5583,Madame,Nom4360,Prénom237,email2311@test.com,40 Rue Fictive,75674,Paris,France,,,207022,135298,True,Location,True,23,,45 Rue Imaginaire,,,75240,1,,,19,,4,1,True,,4 étoiles,,5065,61 Avenue Virtuelle,751032XX7338,7,66191
7510196367833,21/9/2023,4/4/2023,,,True,,4730,269838-xxxx-yyyy-zzzz-9467,Monsieur,Nom3567,Prénom2117,email3829@test.com,11 Rue Fictive,75278,Paris,France,,,343447,291953,True,Principale,True,31,,97 Rue Imaginaire,,,75736,1,,,9,,5,1,True,,3 étoiles,,8634,72 Avenue Virtuelle,751018XX1278,17,16911
7510144165832,24/5/2023,11/10/2023,,,False,,1,338546-xxxx-yyyy-zzzz-2770,Madame,Nom493,Prénom2282,email4233@test.com,42 Rue Fictive,75766,Paris,France,,,117698,384307,False,Secondaire,True,2,,84 Rue Imaginaire,,,75345,2,,,17,,1,2,True,,4 étoiles,,9725,97 Avenue Virtuelle,751078XX2344,15,43753
7510142319112,14/12/2023,4/12/2023,,,True,,2927,732704-xxxx-yyyy-zzzz-5026,Monsieur,Nom2121,Prénom1301,email4449@test.com,3 Rue Fictive,75074,Paris,France,,,397439,694931,True,Secondaire,True,82,,33 Rue Imaginaire,,,75219,0,,,32,,1,4,True,,Non classé,,4821,93 Avenue Virtuelle,751027XX2853,7,69051
7510104914616,28/5/2023,24/5/2023,,,False,,1946,803683-xxxx-yyyy-zzzz-2209,Madame,Nom835,Prénom4228,email452@test.com,100 Rue Fictive,75076,Paris,France,,,616875,718122,False,Principale,True,39,,76 Rue Imaginaire,,,75823,1,,,15,,4,4,False,,3 étoiles,,3582,68 Avenue Virtuelle,751059XX2585,20,41906
7510149840798,7/4/2023,12/7/2023,,,True,,740,661942-xxxx-yyyy-zzzz-6200,Madame,Nom34,Prénom3710,email4774@test.com,33 Rue Fictive,75961,Paris,France,,,351213,642273,False,Secondaire,False,63,,4 Rue Imaginaire,,,75133,4,,,47,,3,2,False,,4 étoiles,,9377,27 Avenue Virtuelle,751048XX9053,1,58203
7510118937304,8/4/2023,5/8/2023,,,False,,2979,438761-xxxx-yyyy-zzzz-3959,Monsieur,Nom2893,Prénom139,email1389@test.com,96 Rue Fictive,75017,Paris,France,,,339432,823220,True,Secondaire,True,16,,86 Rue Imaginaire,,,75356,8,,,35,,2,4,False,,Non classé,,4026,25 Avenue Virtuelle,751021XX1523,7,47024
7510137595245,28/2/2023,6/12/2023,,,False,,1476,205669-xxxx-yyyy-zzzz-3248,Madame,Nom1448,Prénom3496,email4767@test.com,57 Rue Fictive,75455,Paris,France,,,831974,374155,True,Location,True,80,,44 Rue Imaginaire,,,75889,6,,,29,,1,1,False,,4 étoiles,,6490,63 Avenue Virtuelle,751034XX7682,14,96251
7510180018242,7/7/2023,23/6/2023,,,False,,4399,224482-xxxx-yyyy-zzzz-2209,Monsieur,Nom2823,Prénom1033,email2781@test.com,91 Rue Fictive,75908,Paris,France,,,612729,571234,False,Secondaire,False,66,,46 Rue Imaginaire,,,75597,6,,,13,,4,3,False,,3 étoiles,,3859,60 Avenue Virtuelle,751069XX4751,7,67407
7510104795774,6/7/2023,10/6/2023,,,True,,1746,579945-xxxx-yyyy-zzzz-9967,Madame,Nom425,Prénom2599,email3033@test.com,42 Rue Fictive,75517,Paris,France,,,119838,860976,False,Secondaire,False,26,,32 Rue Imaginaire,,,75705,10,,,38,,3,4,True,,5 étoiles,,5873,6 Avenue Virtuelle,751096XX7437,16,59683
7510145007721,6/2/2023,13/6/2023,,,True,,1407,976952-xxxx-yyyy-zzzz-8718,Madame,Nom4587,Prénom1682,email603@test.com,16 Rue Fictive,75571,Paris,France,,,198099,199481,True,Location,True,98,,34 Rue Imaginaire,,,75539,5,,,25,,3,5,True,,Non classé,,2602,51 Avenue Virtuelle,751085XX5913,20,90650
7510106875559,16/7/2023,26/6/2023,,,False,,3481,864676-xxxx-yyyy-zzzz-6464,Madame,Nom3175,Prénom259,email1392@test.com,45 Rue Fictive,75241,Paris,France,,,124812,387768,True,Secondaire,True,51,,70 Rue Imaginaire,,,75895,1,,,8,,2,4,False,,Non classé,,6933,98 Avenue Virtuelle,751095XX1493,3,27303
7510191563366,15/7/2023,14/1/2023,,,False,,4572,398199-xxxx-yyyy-zzzz-9094,Monsieur,Nom4434,Prénom4170,email2786@test.com,99 Rue Fictive,75117,Paris,France,,,754394,512591,False,Location,True,92,,33 Rue Imaginaire,,,75843,4,,,6,,3,4,False,,Non classé,,7156,26 Avenue Virtuelle,751069XX1382,10,39050
7510144874295,9/10/2023,24/11/2023,,,False,,1837,384159-xxxx-yyyy-zzzz-7094,Monsieur,Nom3292,Prénom2048,email4210@test.com,82 Rue Fictive,75840,Paris,France,,,967002,927763,True,Principale,True,2,,78 Rue Imaginaire,,,75075,8,,,33,,1,2,True,,3 étoiles,,2921,37 Avenue Virtuelle,751039XX8577,16,66862
7510165227385,14/7/2023,3/3/2023,,,False,,881,281175-xxxx-yyyy-zzzz-7604,Monsieur,Nom2948,Prénom3782,email3563@test.com,51 Rue Fictive,75886,Paris,France,,,202640,718979,True,Secondaire,False,5,,86 Rue Imaginaire,,,75877,3,,,47,,4,2,False,,5 étoiles,,1068,63 Avenue Virtuelle,751091XX7518,6,13748
7510152367527,1/6/2023,20/7/2023,,,True,,1583,308061-xxxx-yyyy-zzzz-3660,Madame,Nom322,Prénom2545,email2968@test.com,93 Rue Fictive,75463,Paris,France,,,316331,271047,False,Secondaire,True,75,,22 Rue Imaginaire,,,75615,1,,,40,,5,3,True,,5 étoiles,,9100,33 Avenue Virtuelle,751077XX8344,20,89814
7510191161541,25/4/2023,18/9/2023,,,True,,1261,152210-xxxx-yyyy-zzzz-9326,Madame,Nom3801,Prénom2447,email890@test.com,60 Rue Fictive,75921,Paris,France,,,196088,949545,False,Secondaire,False,42,,38 Rue Imaginaire,,,75469,2,,,23,,2,4,True,,4 étoiles,,3027,23 Avenue Virtuelle,751074XX6141,14,49966
7510191875976,22/6/2023,14/3/2023,,,True,,4991,617812-xxxx-yyyy-zzzz-7301,Monsieur,Nom261,Prénom1702,email161@test.com,88 Rue Fictive,75952,Paris,France,,,620816,585238,True,Principale,False,62,,28 Rue Imaginaire,,,75054,6,,,19,,3,5,False,,5 étoiles,,1515,9 Avenue Virtuelle,751067XX4376,13,56486
7510102899954,6/8/2023,19/3/2023,,,False,,2642,843076-xxxx-yyyy-zzzz-6212,Madame,Nom1491,Prénom3456,email626@test.com,80 Rue Fictive,75592,Paris,France,,,282933,603882,False,Principale,True,17,,8 Rue Imaginaire,,,75449,6,,,37,,3,3,True,,5 étoiles,,9100,56 Avenue Virtuelle,751096XX8464,17,45359
7510173351755,18/5/2023,24/11/2023,,,False,,2101,635972-xxxx-yyyy-zzzz-9662,Monsieur,Nom4344,Prénom1860,email3345@test.com,81 Rue Fictive,75587,Paris,France,,,379021,516377,True,Secondaire,False,64,,66 Rue Imaginaire,,,75755,4,,,2,,3,1,False,,5 étoiles,,9409,3 Avenue Virtuelle,751027XX7440,10,39937
7510151882138,4/10/2023,9/11/2023,,,True,,1601,761424-xxxx-yyyy-zzzz-3041,Monsieur,Nom4075,Prénom4057,email4052@test.com,96 Rue Fictive,75312,Paris,France,,,258789,945750,False,Principale,True,4,,63 Rue Imaginaire,,,75454,6,,,15,,3,2,False,,3 étoiles,,3472,37 Avenue Virtuelle,751069XX4627,10,27806
7510152898569,27/6/2023,12/4/2023,,,True,,373,156773-xxxx-yyyy-zzzz-4667,Madame,Nom3021,Prénom4862,email4006@test.com,61 Rue Fictive,75250,Paris,France,,,426469,760823,False,Location,False,74,,2 Rue Imaginaire,,,75534,2,,,50,,2,4,True,,3 étoiles,,7033,16 Avenue Virtuelle,751072XX3636,10,12438
7510106628110,26/1/2023,17/2/2023,,,False,,4270,400977-xxxx-yyyy-zzzz-5186,Madame,Nom4971,Prénom3642,email4141@test.com,22 Rue Fictive,75008,Paris,France,,,840886,412127,True,Location,False,80,,81 Rue Imaginaire,,,75375,3,,,6,,2,3,True,,5 étoiles,,9211,66 Avenue Virtuelle,751061XX1121,2,92917
7510137591534,17/1/2023,14/12/2023,,,False,,1797,952085-xxxx-yyyy-zzzz-7776,Madame,Nom4177,Prénom147,email4963@test.com,50 Rue Fictive,75283,Paris,France,,,177648,751370,True,Location,False,79,,65 Rue Imaginaire,,,75088,4,,,45,,2,1,False,,4 étoiles,,7193,92 Avenue Virtuelle,751092XX9755,20,56255
7510137219384,16/6/2023,14/4/2023,,,False,,3216,483351-xxxx-yyyy-zzzz-2658,Madame,Nom104,Prénom4726,email247@test.com,79 Rue Fictive,75900,Paris,France,,,581903,447475,True,Secondaire,True,30,,4 Rue Imaginaire,,,75986,3,,,17,,3,2,False,,Non classé,,2579,7 Avenue Virtuelle,751081XX7425,4,56254
7510192539574,5/11/2023,22/6/2023,,,False,,2760,160959-xxxx-yyyy-zzzz-8518,Madame,Nom1703,Prénom3415,email3208@test.com,30 Rue Fictive,75589,Paris,France,,,392504,960751,True,Location,True,71,,85 Rue Imaginaire,,,75511,7,,,22,,5,1,False,,4 étoiles,,7033,69 Avenue Virtuelle,751050XX1232,17,13553
7510133262012,15/4/2023,21/2/2023,,,False,,1057,983033-xxxx-yyyy-zzzz-2160,Monsieur,Nom2831,Prénom4153,email3932@test.com,77 Rue Fictive,75244,Paris,France,,,884936,656957,True,Secondaire,False,32,,33 Rue Imaginaire,,,75625,4,,,40,,4,1,False,,4 étoiles,,7746,58 Avenue Virtuelle,751070XX4745,9,92750
7510162435276,3/2/2023,13/3/2023,,,False,,43,312666-xxxx-yyyy-zzzz-3753,Madame,Nom2057,Prénom3911,email1481@test.com,65 Rue Fictive,75100,Paris,France,,,893888,859613,False,Principale,True,28,,89 Rue Imaginaire,,,75420,4,,,12,,2,2,False,,Non classé,,7661,72 Avenue Virtuelle,751077XX3687,2,86303
7510116773191,24/10/2023,11/4/2023,,,True,,2375,386965-xxxx-yyyy-zzzz-5954,Madame,Nom3874,Prénom11,email3579@test.com,79 Rue Fictive,75285,Paris,France,,,991534,200468,True,Location,False,88,,85 Rue Imaginaire,,,75261,0,,,5,,4,1,False,,3 étoiles,,7100,62 Avenue Virtuelle,751085XX5965,10,27391
7510125302785,15/6/2023,20/9/2023,,,False,,4643,185713-xxxx-yyyy-zzzz-9461,Monsieur,Nom272,Prénom2364,email790@test.com,14 Rue Fictive,75840,Paris,France,,,233580,838918,True,Location,True,67,,3 Rue Imaginaire,,,75513,8,,,30,,5,2,True,,4 étoiles,,5345,61 Avenue Virtuelle,751098XX5481,5,84928
7510112711822,16/1/2023,20/9/2023,,,False,,2325,766185-xxxx-yyyy-zzzz-5979,Monsieur,Nom2836,Prénom2633,email4588@test.com,59 Rue Fictive,75817,Paris,France,,,327243,993640,False,Principale,True,4,,7 Rue Imaginaire,,,75365,5,,,28,,5,4,False,,3 étoiles,,8519,77 Avenue Virtuelle,751012XX1441,5,69133
7510159114302,22/3/2023,7/7/2023,,,False,,2811,744110-xxxx-yyyy-zzzz-2044,Monsieur,Nom1512,Prénom182,email2058@test.com,3 Rue Fictive,75101,Paris,France,,,192458,576411,False,Secondaire,False,22,,57 Rue Imaginaire,,,75415,0,,,43,,3,4,False,,4 étoiles,,3244,63 Avenue Virtuelle,751065XX3311,6,99713
7510137231221,15/8/2023,16/7/2023,,,False,,1157,576292-xxxx-yyyy-zzzz-6089,Madame,Nom3013,Prénom353,email1615@test.com,5 Rue Fictive,75045,Paris,France,,,567817,301300,True,Location,False,58,,94 Rue Imaginaire,,,75391,2,,,12,,2,3,False,,5 étoiles,,8254,60 Avenue Virtuelle,751017XX5753,19,59102
7510112673157,18/3/2023,7/10/2023,,,True,,151,377901-xxxx-yyyy-zzzz-1669,Monsieur,Nom3414,Prénom33,email353@test.com,17 Rue Fictive,75482,Paris,France,,,748386,418990,False,Principale,False,47,,77 Rue Imaginaire,,,75687,10,,,38,,1,3,True,,5 étoiles,,9946,47 Avenue Virtuelle,751061XX9553,13,59581
7510137243688,4/4/2023,24/8/2023,,,True,,4884,826623-xxxx-yyyy-zzzz-6599,Madame,Nom3954,Prénom3614,email3492@test.com,78 Rue Fictive,75005,Paris,France,,,950104,744154,False,Principale,True,57,,16 Rue Imaginaire,,,75687,10,,,12,,1,4,False,,Non classé,,8634,4 Avenue Virtuelle,751066XX8912,18,44486
7510174304317,5/2/2023,5/11/2023,,,False,,534,134631-xxxx-yyyy-zzzz-1813,Madame,Nom4515,Prénom1783,email1025@test.com,13 Rue Fictive,75580,Paris,France,,,238010,700156,False,Location,True,14,,68 Rue Imaginaire,,,75008,4,,,8,,4,2,False,,Non classé,,1251,33 Avenue Virtuelle,751026XX8834,4,23156
7510166611843,14/10/2023,4/6/2023,,,False,,1118,664541-xxxx-yyyy-zzzz-1666,Madame,Nom616,Prénom4205,email4434@test.com,58 Rue Fictive,75834,Paris,France,,,429901,574341,False,Secondaire,False,56,,91 Rue Imaginaire,,,75640,6,,,36,,2,2,True,,Non classé,,9489,33 Avenue Virtuelle,751016XX6104,15,43941
7510108257510,23/3/2023,19/4/2023,,,False,,1919,752114-xxxx-yyyy-zzzz-6090,Monsieur,Nom3854,Prénom4782,email2088@test.com,15 Rue Fictive,75405,Paris,France,,,772673,899764,True,Secondaire,False,64,,74 Rue Imaginaire,,,75226,4,,,5,,5,3,False,,5 étoiles,,1234,70 Avenue Virtuelle,751010XX9767,13,93987
7510179307789,4/5/2023,10/7/2023,,,False,,2177,547852-xxxx-yyyy-zzzz-8838,Monsieur,Nom3286,Prénom4812,email4758@test.com,38 Rue Fictive,75640,Paris,France,,,137058,157482,True,Principale,True,44,,76 Rue Imaginaire,,,75621,7,,,5,,1,2,False,,5 étoiles,,6182,62 Avenue Virtuelle,751058XX5517,9,36227
7510124761244,5/1/2023,21/4/2023,,,True,,542,474751-xxxx-yyyy-zzzz-7083,Madame,Nom1188,Prénom631,email3444@test.com,53 Rue Fictive,75057,Paris,France,,,818123,837735,False,Location,True,63,,72 Rue Imaginaire,,,75647,8,,,23,,5,1,True,,4 étoiles,,3180,33 Avenue Virtuelle,751093XX4073,6,35038
7510139738239,19/9/2023,23/5/2023,,,False,,126,892762-xxxx-yyyy-zzzz-7587,Madame,Nom3285,Prénom2423,email1141@test.com,90 Rue Fictive,75461,Paris,France,,,828388,910810,False,Principale,False,12,,80 Rue Imaginaire,,,75962,10,,,29,,4,2,True,,4 étoiles,,2471,55 Avenue Virtuelle,751093XX6686,15,14502
7510134943414,16/9/2023,3/11/2023,,,True,,368,380332-xxxx-yyyy-zzzz-2816,Madame,Nom3662,Prénom3301,email4103@test.com,42 Rue Fictive,75163,Paris,France,,,923182,620161,True,Principale,False,17,,24 Rue Imaginaire,,,75022,0,,,49,,1,2,False,,Non classé,,1619,46 Avenue Virtuelle,751061XX6560,7,54013
7510179161894,20/5/2023,6/3/2023,,,True,,2565,376420-xxxx-yyyy-zzzz-7274,Madame,Nom3719,Prénom2810,email241@test.com,52 Rue Fictive,75937,Paris,France,,,839873,133660,False,Location,True,81,,10 Rue Imaginaire,,,75810,3,,,36,,3,4,False,,3 étoiles,,1707,53 Avenue Virtuelle,751017XX4538,11,74338
7510153770268,21/9/2023,28/12/2023,,,False,,2667,545806-xxxx-yyyy-zzzz-8851,Madame,Nom2016,Prénom1223,email2072@test.com,22 Rue Fictive,75867,Paris,France,,,909918,846612,False,Principale,False,35,,19 Rue Imaginaire,,,75133,2,,,48,,2,2,False,,3 étoiles,,5500,77 Avenue Virtuelle,751057XX7403,13,30401
7510111773257,11/4/2023,21/10/2023,,,False,,1460,784409-xxxx-yyyy-zzzz-4085,Madame,Nom2178,Prénom1163,email2768@test.com,36 Rue Fictive,75690,Paris,France,,,836350,492165,True,Location,True,92,,14 Rue Imaginaire,,,75053,1,,,9,,4,1,False,,Non classé,,5349,85 Avenue Virtuelle,751098XX8544,2,19373
7510108771381,2/12/2023,14/3/2023,,,False,,1231,526691-xxxx-yyyy-zzzz-2880,Monsieur,Nom1539,Prénom511,email2525@test.com,73 Rue Fictive,75335,Paris,France,,,364171,226869,True,Secondaire,True,91,,33 Rue Imaginaire,,,75283,1,,,27,,2,2,True,,Non classé,,3444,100 Avenue Virtuelle,751066XX9040,18,76329
7510120984818,25/8/2023,13/5/2023,,,False,,2148,164435-xxxx-yyyy-zzzz-8537,Monsieur,Nom1339,Prénom1210,email4502@test.com,64 Rue Fictive,75760,Paris,France,,,304861,632854,True,Secondaire,False,88,,55 Rue Imaginaire,,,75790,0,,,41,,4,5,True,,5 étoiles,,8651,5 Avenue Virtuelle,751098XX7172,19,73559
7510183537321,6/9/2023,20/6/2023,,,False,,1513,387725-xxxx-yyyy-zzzz-3347,Monsieur,Nom370,Prénom4994,email492@test.com,52 Rue Fictive,75277,Paris,France,,,786782,681468,False,Location,False,87,,67 Rue Imaginaire,,,75124,8,,,3,,4,4,True,,Non classé,,9978,62 Avenue Virtuelle,751069XX5871,8,32344
7510116963365,28/11/2023,12/5/2023,,,False,,4953,817817-xxxx-yyyy-zzzz-5715,Monsieur,Nom2597,Prénom1187,email1298@test.com,92 Rue Fictive,75432,Paris,France,,,715261,272162,True,Secondaire,True,70,,75 Rue Imaginaire,,,75590,0,,,24,,3,4,False,,5 étoiles,,2280,5 Avenue Virtuelle,751080XX8943,16,74757
7510195875708,3/2/2023,25/8/2023,,,True,,1584,195565-xxxx-yyyy-zzzz-6692,Monsieur,Nom1306,Prénom1165,email1194@test.com,7 Rue Fictive,75351,Paris,France,,,624020,766549,True,Principale,False,57,,9 Rue Imaginaire,,,75873,2,,,16,,4,4,True,,4 étoiles,,7631,67 Avenue Virtuelle,751047XX4986,6,64060
7510126685342,24/3/2023,21/6/2023,,,False,,2770,386778-xxxx-yyyy-zzzz-2738,Madame,Nom1018,Prénom1863,email4242@test.com,50 Rue Fictive,75425,Paris,France,,,165735,566722,True,Principale,False,23,,7 Rue Imaginaire,,,75518,5,,,38,,3,5,True,,4 étoiles,,9429,10 Avenue Virtuelle,751086XX1649,16,39718
7510197685152,23/1/2023,25/1/2023,,,False,,625,764031-xxxx-yyyy-zzzz-2374,Monsieur,Nom1729,Prénom883,email4164@test.com,81 Rue Fictive,75391,Paris,France,,,266979,133151,False,Principale,False,84,,48 Rue Imaginaire,,,75714,8,,,23,,1,2,True,,3 étoiles,,9932,90 Avenue Virtuelle,751079XX6518,17,94919
7510123464535,17/4/2023,25/11/2023,,,False,,4618,676179-xxxx-yyyy-zzzz-1322,Madame,Nom4967,Prénom3986,email2316@test.com,39 Rue Fictive,75870,Paris,France,,,189059,575631,True,Location,True,85,,16 Rue Imaginaire,,,75583,10,,,36,,5,2,False,,5 étoiles,,4148,55 Avenue Virtuelle,751068XX3692,5,33435
7510132759950,12/9/2023,4/9/2023,,,False,,626,976750-xxxx-yyyy-zzzz-7960,Monsieur,Nom291,Prénom3973,email2011@test.com,27 Rue Fictive,75911,Paris,France,,,155678,794951,True,Location,True,28,,17 Rue Imaginaire,,,75934,4,,,21,,2,1,True,,4 étoiles,,5420,42 Avenue Virtuelle,751090XX3980,12,14907
7510102225155,10/5/2023,20/4/2023,,,False,,850,985770-xxxx-yyyy-zzzz-7358,Monsieur,Nom1619,Prénom1507,email275@test.com,78 Rue Fictive,75745,Paris,France,,,774359,115202,False,Location,True,19,,34 Rue Imaginaire,,,75084,8,,,42,,1,3,False,,5 étoiles,,6423,10 Avenue Virtuelle,751070XX7789,4,10693
