Commune,Numéro de voie,Complément et répétition du numéro de voie,Type et nom de la voie,Code postal,Identifiant de l'adresse sur la base adresse nationale (BAN) (facultatif),Bâtiment,Escalier,Etage,Numéro de porte ou d'appartement,Identifiant de lot,Numéro de déclaration du meublé,Nombre total de nuitées de location du 1er janvier 2023 au 31 décembre 2023,Nombre total de nuitées de location du 1er janvier 2024 au 31 décembre 2024,Nom du loueur,Si le local constitue la résidence principale du loueur,Si le local constitue la résidence secondaire du loueur
Paris,290,,rue de Vaugirard,75015,,,,,,,7510126864312,240,125,Océane Dubois,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,75322317090537,245,128,Eva Remy,non,oui
Paris,360,,rue de Javel,75015,,,,,,,7510114076177,145,88,Leo Dupont,oui,non
Paris,270,,rue de Belleville,75019,,,,,,,7510123409005,175,100,Manon Lefevre,non,oui
Paris,500,,rue de Vaugirard,75015,,,,,,,7510130815899,68,36,Enzo Aubert,non,oui
Paris,810,,rue Lecourbe,75015,,,,,,,75438100556954,88,50,Sarah Guillaume,non,oui
Paris,830,,rue de Vaugirard,75015,,,,,,,UVJ5SZTN5122T,298,170,Clémence Carpentier,non,oui
Paris,15,,rue de Belleville,75020,,,,,,,7510185961360,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,20,,rue du Louvre,75001,,,,,,,75345627888323,50,20,Thomas Leclerc,oui,non
Paris,870,,rue de la Croix Nivert,75015,,,,,,,7510167587731,120,72,Eva Lambert,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510167854630,115,65,Tom Leclerc,oui,non
Paris,660,,boulevard de Grenelle,75015,,,,,,,7510112090349,58,32,Tom Moreau,oui,non
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,7510129654459,90,50,Louis Clement,non,oui
Paris,500,,rue de Vaugirard,75015,,,,,,,7510171688130,68,36,Enzo Aubert,non,oui
Paris,320,,rue de la Convention,75015,,,,,,,7510155269148,95,52,Ethan Brun,oui,non
Paris,460,,boulevard de Grenelle,75015,,,,,,,7510116121660,138,82,Tom Guillot,oui,non
Paris,570,,rue de Lourmel,75015,,,,,,,7510164835051,55,29,Lina Guerin,non,oui
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510165093085,72,39,Sofia Dupont,non,oui
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510194239455,118,70,Eva Roussel,non,oui
Paris,5,,rue de la Paix,75002,,,,,,,L55HGM9LWF1KI,280,150,Paul Bertrand,non,oui
Paris,500,,rue de Vaugirard,75015,,,,,,,UY1Z1LQU8YAST,68,36,Enzo Aubert,non,oui
Paris,830,,rue de Vaugirard,75015,,,,,,,0CKF8OQZEXKOX,298,170,Clémence Carpentier,non,oui
Paris,42,,rue de Belleville,75020,,,,,,,75787115335700,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,750,,rue de Vaugirard,75015,,,,,,,3KD284055PMLI,272,148,Clémence Lemaire,non,oui
Paris,740,,boulevard de Grenelle,75015,,,,,,,7510133213252,105,60,Tom Berger,oui,non
Paris,490,,rue de Lourmel,75015,,,,,,,7510140735015,142,86,Lina Lamy,non,oui
Paris,490,,rue de Lourmel,75015,,,,,,,7510164620564,142,86,Lina Lamy,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510117955704,158,95,Mathis Leroy,oui,non
Paris,690,,rue de Lourmel,75015,,,,,,,75988112207472,62,34,Lina Barbier,non,oui
Paris,440,,rue de Vaugirard,75015,,,,,,,7510106513769,78,42,Lucas Dupuy,non,oui
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510121599077,118,70,Eva Roussel,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510115932359,245,128,Eva Remy,non,oui
Paris,110,,avenue des Champs-Élysées,75008,,,,,,,7510103762744,190,110,Camille Blanc,non,oui
Paris,780,,rue de Vaugirard,75015,,,,,,,7510117773306,248,125,Mathis Chevalier,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,7669120963346,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,570,,rue de Lourmel,75015,,,,,,,7510166176583,55,29,Lina Guerin,non,oui
Paris,200,,rue de la Convention,75015,,,,,,,75265191234644,105,55,Raphaël Bernard,oui,non
Paris,480,,rue de Javel,75015,,,,,,,7510192747193,275,152,Mathis Olivier,non,oui
Paris,130,,rue de la Pompe,75016,,,,,,,75627428722062,110,65,Léa Renard,oui,non
Paris,480,,rue de Javel,75015,,,,,,,7510192266201,275,152,Mathis Olivier,non,oui
Paris,28,,rue de Rivoli,75001,,,,,,,7510119787275,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,15,,avenue Montaigne,75008,,,,,,,7510183284509,150,90,Alice Roux,non,oui
Paris,580,,rue de Vaugirard,75015,,,,,,,7510193872616,235,120,Mathis Robin,non,oui
Paris,310,,avenue de Versailles,75016,,,,,,,7510195965449,195,115,Jade Joly,non,oui
Paris,750,,rue de Vaugirard,75015,,,,,,,7510106172716,272,148,Clémence Lemaire,non,oui
Paris,10,,rue de la Paix,75002,,,,,,,7510187979443,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,890,,rue Lecourbe,75015,,,,,,,7510167506308,95,55,Sofia David,non,oui
Paris,620,,rue de Vaugirard,75015,,,,,,,7510145954120,108,63,Hugo Thomas,oui,non
Paris,490,,rue de Lourmel,75015,,,,,,,7510102657358,142,86,Lina Lamy,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,7OI0MCQYRZHMA,62,34,Lina Barbier,non,oui
Paris,27,,rue de Belleville,75020,,,,,,,7510159677275,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510128615766,245,128,Eva Remy,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7510148264819,165,98,Leo Arnaud,oui,non
Paris,31,,rue de Rivoli,75001,,,,,,,7510148781321,170,90,Manon Dupuis,non,oui # ID en Doublon
Paris,45,,rue de Belleville,75020,,,,,,,7510133923582,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,170,,rue de Vaugirard,75015,,,,,,,7510131622088,60,25,Clara Gerard,non,oui
Paris,570,,rue de Lourmel,75015,,,,,,,7510199855585,55,29,Lina Guerin,non,oui
Paris,490,,rue de Lourmel,75015,,,,,,,7510136687754,142,86,Lina Lamy,non,oui
Paris,520,,rue de Vaugirard,75015,,,,,,,7510147657683,122,75,Maxence Rolland,oui,non
Paris,39,,rue de Belleville,75020,,,,,,,7510166796354,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,860,,rue de Vaugirard,75015,,,,,,,7510114023132,238,122,Mathis Guillou,non,oui
Paris,350,,rue de Vaugirard,75015,,,,,,,7510130299133,265,145,Clémence Lacroix,non,oui
Paris,41,,rue de la Paix,75002,,,,,,,7510133340013,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,640,,rue de Vaugirard,75015,,,,,,,7510122758065,250,130,Lucas Bernard,non,oui
Paris,920,,rue de Javel,75015,,,,,,,7510168400903,148,88,Leo Jacques,oui,non
Paris,13,,rue de Rivoli,75001,,,,,,,7612006310170,290,160,Alice Roux,non,oui # ID en Doublon
Paris,880,,rue de Vaugirard,75015,,,,,,,7510162441391,175,102,Maxence Le Roux,oui,non
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510162195231,260,135,Maxime Morel,non,oui
Paris,960,,rue de Vaugirard,75015,,,,,,,7510151030920,55,30,Maxence Germain,oui,non
Paris,620,,rue de Vaugirard,75015,,,,,,,7510197869540,108,63,Hugo Thomas,oui,non
Paris,15,,rue de Belleville,75020,,,,,,,7510147071055,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,920,,rue de Javel,75015,,,,,,,75369983498657,148,88,Leo Jacques,oui,non
Paris,770,,rue de Lourmel,75015,,,,,,,7510122359497,52,27,Lina Dupin,non,oui
Paris,310,,avenue de Versailles,75016,,,,,,,7510148646490,195,115,Jade Joly,non,oui
Paris,42,,rue de Belleville,75020,,,,,,,RVCSGVW9E4KBU,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,10,,rue de la Paix,75002,,,,,,,7510100961017,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7676974121330,125,74,Eva Vincent,non,oui
Paris,850,,rue de Lourmel,75015,,,,,,,7510131201565,58,30,Lina Perrier,non,oui
Paris,370,,rue de Lourmel,75015,,,,,,,7510137940601,48,22,Lina Royer,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510148971548,155,90,Eva Dufour,non,oui
Paris,590,,rue de la Croix Nivert,75015,,,,,,,7605385037605,128,78,Eva Meyer,non,oui
Paris,15,,avenue Montaigne,75008,,,,,,,Z7SL41T5PXRL3,150,90,Alice Roux,non,oui
Paris,640,,rue de Vaugirard,75015,,,,,,,7632926592423,250,130,Lucas Bernard,non,oui
Paris,460,,boulevard de Grenelle,75015,,,,,,,7510123758919,138,82,Tom Guillot,oui,non
Paris,28,,rue de Rivoli,75001,,,,,,,7510120758525,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,410,,rue de la Convention,75015,,,,,,,7510162598035,180,102,Sarah Fernandes,non,oui
Paris,45,,rue de Belleville,75020,,,,,,,7510147110746,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,17,,rue de la Paix,75002,,,,,,,7510171136422,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,870,,rue de la Croix Nivert,75015,,,,,,,7510118395958,120,72,Eva Lambert,non,oui
Paris,500,,rue de Vaugirard,75015,,,,,,,ZFGTBI417OJ2H,68,36,Enzo Aubert,non,oui
Paris,720,,rue de Vaugirard,75015,,,,,,,7510144568773,182,108,Maxence Legall,oui,non
Paris,350,,rue de Vaugirard,75015,,,,,,,7510180444323,265,145,Clémence Lacroix,non,oui
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510111967193,130,75,Adam Rousseau,oui,non
Paris,11,,rue de Rivoli,75001,,,,,,,7510154953639,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,640,,rue de Vaugirard,75015,,,,,,,7510172937278,250,130,Lucas Bernard,non,oui
Paris,540,,boulevard de Grenelle,75015,,,,,,,296E18HQ8FL4V,82,48,Tom Blanchard,oui,non
Paris,60,,boulevard Haussmann,75009,,,,,,,Y8V1G11LC59RL,300,180,Antoine Garcia,non,oui
Paris,39,,rue de Belleville,75020,,,,,,,LTWAJ7CCFR4ZN,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,860,,rue de Vaugirard,75015,,,,,,,7510110363714,238,122,Mathis Guillou,non,oui
Paris,520,,rue de Vaugirard,75015,,,,,,,7510122302796,122,75,Maxence Rolland,oui,non
Paris,90,,rue de Belleville,75020,,,,,,,WVIUQ8DU5UWDK,140,80,Chloé Gillet,non,oui
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7510189459657,112,67,Sofia Martinez,non,oui
Paris,24,,rue de Belleville,75020,,,,,,,NSBKOVKQZTBBD,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,780,,rue de Vaugirard,75015,,,,,,,7510142147351,248,125,Mathis Chevalier,non,oui
Paris,20,,rue du Louvre,75001,,,,,,,7510110163658,50,20,Thomas Leclerc,oui,non
Paris,23,,rue de la Paix,75002,,,,,,,7510187940130,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,760,,rue de Javel,75015,,,,,,,7510146528480,152,92,Leo Mercier,oui,non
Paris,24,,rue de Belleville,75020,,,,,,,7510185534623,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,35,,rue de la Paix,75002,,,,,,,7510128797275,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,50,,rue de Montmartre,75002,,,,,,,7510149653426,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,420,,rue de Vaugirard,75015,,,,,,,7510192750132,98,58,Hugo Da Silva,oui,non
Paris,390,,rue de la Croix Nivert,75015,,,,,,,7510126587195,155,92,Eva Garnier,non,oui
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,75706643368419,90,50,Louis Clement,non,oui
Paris,330,,rue Lecourbe,75015,,,,,,,7510195689926,118,71,Agathe Gauthier,non,oui
Paris,35,,rue de la Paix,75002,,,,,,,7510166444624,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,60,,boulevard Haussmann,75009,,,,,,,7510144568773,300,180,Antoine Garcia,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510173725130,245,128,Eva Remy,non,oui
Paris,11,,rue de Rivoli,75001,,,,,,,7510199864735,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,40,,rue de Rivoli,75001,,,,,,,7510151712646,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,37,,rue de Rivoli,75001,,,,,,,7510192730597,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,49,,rue de Rivoli,75001,,,,,,,7510194162278,50,30,Léa Renard,non,oui # ID en Doublon
Paris,980,,boulevard de Grenelle,75015,,,,,,,KB5I8K9Q8S768,112,68,Tom Louis,oui,non
Paris,320,,rue de la Convention,75015,,,,,,,I4T4UFIQT1BVI,95,52,Ethan Brun,oui,non
Paris,860,,rue de Vaugirard,75015,,,,,,,I4UC7CC366K8P,238,122,Mathis Guillou,non,oui
Paris,28,,rue de Rivoli,75001,,,,,,,7510130299133,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,270,,rue de Belleville,75019,,,,,,,7510152508153,175,100,Manon Lefevre,non,oui
Paris,30,,rue de Rivoli,75004,,,,,,,7510101007546,200,120,Julie Moreau,non,oui
Paris,13,,rue de Rivoli,75001,,,,,,,7510103628809,290,160,Alice Roux,non,oui # ID en Doublon
Paris,10,,rue de la Paix,75002,,,,,,,7692259922924,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,36,,rue de Belleville,75020,,,,,,,7510122562961,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,250,,rue Oberkampf,75011,,,,,,,7510103644378,135,85,Léa Fournier,oui,non
Paris,44,,rue de Montmartre,75002,,,,,,,7510197338703,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,22,,rue de Rivoli,75001,,,,,,,75491459370685,230,120,Lucas Fournier,non,oui # ID en Doublon
Paris,30,,rue de Belleville,75020,,,,,,,7510123810637,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,570,,rue de Lourmel,75015,,,,,,,7510168440083,55,29,Lina Guerin,non,oui
Paris,650,,rue Lecourbe,75015,,,,,,,7638984771020,132,80,Anna Lucas,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,7510179910306,62,34,Lina Barbier,non,oui
Paris,70,,rue de Rennes,75006,,,,,,,7510160047038,80,40,Manon Dupuis,non,oui
Paris,360,,rue de Javel,75015,,,,,,,75401755942926,145,88,Leo Dupont,oui,non
Paris,40,,rue de Rivoli,75001,,,,,,,7510116997284,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,440,,rue de Vaugirard,75015,,,,,,,7510188845639,78,42,Lucas Dupuy,non,oui
Paris,20,,rue de Montmartre,75002,,,,,,,7510167992633,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,44,,rue de Montmartre,75002,,,,,,,7510175869747,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,960,,rue de Vaugirard,75015,,,,,,,7510118343892,55,30,Maxence Germain,oui,non
Paris,380,,rue de Vaugirard,75015,,,,,,,7510130296452,285,155,Mathis Richard,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510163195047,115,65,Tom Leclerc,oui,non
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510123307940,72,39,Sofia Dupont,non,oui
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510181235030,125,74,Eva Vincent,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510129872272,115,65,Tom Leclerc,oui,non
Paris,310,,avenue de Versailles,75016,,,,,,,7510165598475,195,115,Jade Joly,non,oui
Paris,550,,rue de Vaugirard,75015,,,,,,,7510110049279,295,165,Clémence Clement,non,oui
Paris,940,,rue de Vaugirard,75015,,,,,,,7510158281171,282,155,Mathis Colin,non,oui
Paris,550,,rue de Vaugirard,75015,,,,,,,7510106893999,295,165,Clémence Clement,non,oui
Paris,11,,rue de Rivoli,75001,,,,,,,7510142651330,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,360,,rue de Javel,75015,,,,,,,UNUJJ8T3XQOY3,145,88,Leo Dupont,oui,non
Paris,10,,rue de la Paix,75002,,,,,,,75296889069877,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,490,,rue de Lourmel,75015,,,,,,,7510167506308,142,86,Lina Lamy,non,oui
Paris,800,,rue de Vaugirard,75015,,,,,,,7510173385122,178,105,Maxence Gaillard,oui,non
Paris,39,,rue de Belleville,75020,,,,,,,7510108443526,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,33,,rue de Belleville,75020,,,,,,,7510110433113,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,200,,rue de la Convention,75015,,,,,,,7510182321358,105,55,Raphaël Bernard,oui,non
Paris,170,,rue de Vaugirard,75015,,,,,,,7510117521355,60,25,Clara Gerard,non,oui
Paris,200,,rue de la Convention,75015,,,,,,,KQGP521CKN1Z8,105,55,Raphaël Bernard,oui,non
Paris,400,,rue de Vaugirard,75015,,,,,,,7510123744195,52,28,Maxence Faure,oui,non
Paris,17,,rue de la Paix,75002,,,,,,,7510183700483,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,850,,rue de Lourmel,75015,,,,,,,7510125326805,58,30,Lina Perrier,non,oui
Paris,49,,rue de Rivoli,75001,,,,,,,7510193803829,50,30,Léa Renard,non,oui # ID en Doublon
Paris,25,,rue de Rivoli,75001,,,,,,,7510171245893,210,110,Sophie Chevalier,non,oui # ID en Doublon
Paris,670,,rue de Vaugirard,75015,,,,,,,7616667541117,288,158,Chloé Jean,non,oui
Paris,31,,rue de Rivoli,75001,,,,,,,7510197311258,170,90,Manon Dupuis,non,oui # ID en Doublon
Paris,250,,rue Oberkampf,75011,,,,,,,7510183570987,135,85,Léa Fournier,oui,non
Paris,100,,rue de Richelieu,75002,,,,,,,7510184950523,45,15,Nathan Fabre,oui,non
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510125962635,55,35,Clément Renaud,non,oui
Paris,34,,rue de Rivoli,75001,,,,,,,2K99HZPRMSZ0E,150,80,Hugo Lambert,non,oui # ID en Doublon
Paris,26,,rue de Montmartre,75002,,,,,,,7510126235018,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,40,,rue de Rivoli,75001,,,,,,,7510154339462,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,290,,rue de Vaugirard,75015,,,,,,,7510150838482,240,125,Océane Dubois,non,oui
Paris,47,,rue de la Paix,75002,,,,,,,7679177276491,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,46,,rue de Rivoli,75001,,,,,,,75798029422585,70,40,Louis Clement,non,oui # ID en Doublon
Paris,140,,rue de Rivoli,75001,,,,,,,7510102260243,70,30,Arthur Lemaire,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7510156995197,165,98,Leo Arnaud,oui,non
Paris,690,,rue de Lourmel,75015,,,,,,,7510161181397,62,34,Lina Barbier,non,oui
Paris,460,,boulevard de Grenelle,75015,,,,,,,75213967589717,138,82,Tom Guillot,oui,non
Paris,42,,rue de Belleville,75020,,,,,,,7510112145636,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,480,,rue de Javel,75015,,,,,,,75784345420936,275,152,Mathis Olivier,non,oui
Paris,10,,rue de la Paix,75002,,,,,,,7510121515563,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,19,,rue de Rivoli,75001,,,,,,,7510144671914,250,130,Julie Moreau,non,oui # ID en Doublon
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510103449655,125,74,Eva Vincent,non,oui
Paris,200,,rue de la Convention,75015,,,,,,,7510168724689,105,55,Raphaël Bernard,oui,non
Paris,49,,rue de Rivoli,75001,,,,,,,7510150333596,50,30,Léa Renard,non,oui # ID en Doublon
Paris,410,,rue de la Convention,75015,,,,,,,S1RD4LC012QO8,180,102,Sarah Fernandes,non,oui
Paris,40,,avenue de l'Opéra,75009,,,,,,,7510102827962,100,60,Lucas Fournier,non,oui
Paris,42,,rue de Belleville,75020,,,,,,,7510178560572,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,330,,rue Lecourbe,75015,,,,,,,7510126169667,118,71,Agathe Gauthier,non,oui
Paris,22,,rue de Rivoli,75001,,,,,,,7510115945175,230,120,Lucas Fournier,non,oui # ID en Doublon
Paris,17,,rue de la Paix,75002,,,,,,,7510190464695,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,560,,rue de Javel,75015,,,,,,,7510158269783,165,98,Leo Arnaud,oui,non
Paris,370,,rue de Lourmel,75015,,,,,,,75909705960668,48,22,Lina Royer,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510196187975,158,95,Mathis Leroy,oui,non
Paris,250,,rue Oberkampf,75011,,,,,,,7510170762741,135,85,Léa Fournier,oui,non
Paris,30,,rue de Rivoli,75004,,,,,,,7510101270904,200,120,Julie Moreau,non,oui
Paris,570,,rue de Lourmel,75015,,,,,,,7510175252316,55,29,Lina Guerin,non,oui
Paris,10,,rue de la Paix,75002,,,,,,,7510167928879,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,230,,rue de Tolbiac,75013,,,,,,,75380067173405,85,45,Louise Durand,non,oui
Paris,27,,rue de Belleville,75020,,,,,,,75233743268178,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,45,,rue de Belleville,75020,,,,,,,7510162888747,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,990,,rue de Vaugirard,75015,,,,,,,7510196972003,162,95,Clémence Aubry,non,oui
Paris,49,,rue de Rivoli,75001,,,,,,,7510111288645,50,30,Léa Renard,non,oui # ID en Doublon
Paris,900,,boulevard de Grenelle,75015,,,,,,,7638332954556,110,62,Tom Michel,oui,non
Paris,930,,rue de Lourmel,75015,,,,,,,7510160354073,42,25,Lina Leroy,non,oui
Paris,340,,boulevard de Grenelle,75015,,,,,,,7510133662360,65,33,Tom Giraud,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,7510112829993,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,24,,rue de Belleville,75020,,,,,,,7510119517093,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,780,,rue de Vaugirard,75015,,,,,,,7510177477308,248,125,Mathis Chevalier,non,oui
Paris,40,,rue de Rivoli,75001,,,,,,,7510164004591,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,840,,rue de Javel,75015,,,,,,,75249352869300,168,100,Leo Philippe,oui,non
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510103422637,72,39,Sofia Dupont,non,oui
Paris,11,,rue de Rivoli,75001,,,,,,,7657338929929,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510104977514,118,70,Eva Roussel,non,oui
Paris,27,,rue de Belleville,75020,,,,,,,7510107360259,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,640,,rue de Vaugirard,75015,,,,,,,75577196879390,250,130,Lucas Bernard,non,oui
Paris,970,,rue Lecourbe,75015,,,,,,,7657366543393,222,112,Sarah Robin,non,oui
Paris,760,,rue de Javel,75015,,,,,,,7510113471718,152,92,Leo Mercier,oui,non
Paris,220,,boulevard Voltaire,75011,,,,,,,7510170341368,185,105,Valentin Robert,oui,non
Paris,25,,rue de Rivoli,75001,,,,,,,7510181711046,210,110,Sophie Chevalier,non,oui # ID en Doublon
Paris,380,,rue de Vaugirard,75015,,,,,,,7510174472663,285,155,Mathis Richard,non,oui
Paris,520,,rue de Vaugirard,75015,,,,,,,7510180606130,122,75,Maxence Rolland,oui,non
Paris,310,,avenue de Versailles,75016,,,,,,,AYV56CPM9EA30,195,115,Jade Joly,non,oui
Paris,420,,rue de Vaugirard,75015,,,,,,,7510194197111,98,58,Hugo Da Silva,oui,non
Paris,930,,rue de Lourmel,75015,,,,,,,7510141339844,42,25,Lina Leroy,non,oui
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510152763581,118,70,Eva Roussel,non,oui
Paris,880,,rue de Vaugirard,75015,,,,,,,7510143302344,175,102,Maxence Le Roux,oui,non
Paris,850,,rue de Lourmel,75015,,,,,,,75877498933382,58,30,Lina Perrier,non,oui
Paris,440,,rue de Vaugirard,75015,,,,,,,75271116649025,78,42,Lucas Dupuy,non,oui
Paris,80,,avenue des Ternes,75017,,,,,,,7510147005640,250,130,Hugo Lambert,oui,non
Paris,17,,rue de la Paix,75002,,,,,,,75796413189650,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,290,,rue de Vaugirard,75015,,,,,,,7510117521355,240,125,Océane Dubois,non,oui
Paris,380,,rue de Vaugirard,75015,,,,,,,7669459719927,285,155,Mathis Richard,non,oui
Paris,940,,rue de Vaugirard,75015,,,,,,,75432942466166,282,155,Mathis Colin,non,oui
Paris,480,,rue de Javel,75015,,,,,,,PP6PNF2X3BZ2X,275,152,Mathis Olivier,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7510173429718,165,98,Leo Arnaud,oui,non
Paris,600,,rue de Vaugirard,75015,,,,,,,7510121417834,172,105,Maxence Benard,oui,non
Paris,740,,boulevard de Grenelle,75015,,,,,,,7510187616161,105,60,Tom Berger,oui,non
Paris,10,,rue de la Paix,75002,,,,,,,7510161558872,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,40,,rue de Rivoli,75001,,,,,,,75614219194366,110,60,Nathan Fabre,non,oui # ID en Doublon
